time,Beech,Spruce,Spruce_root,Beech_root
2024-09-14 23:10:00,30.737941073301,10.570639475382919,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 23:20:00,30.73180533317934,10.569509340939055,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 23:30:00,30.725698725008417,10.568382966962812,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 23:40:00,30.719653954642673,10.56726003173306,8.008773244000007e-07,2.6748628999999963e-06
2024-09-14 23:50:00,30.71367718301294,10.566140400006242,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 00:00:00,30.707687586886056,10.565024154853845,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 00:10:00,30.701655776303234,10.563911497124893,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 00:20:00,30.695517449938816,10.562802226522999,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 00:30:00,30.689290975937638,10.56169611180563,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 00:40:00,30.682992045956546,10.56059158996063,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 00:50:00,30.676579935734942,10.559488003097004,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 01:00:00,30.670096510762303,10.558385687490055,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 01:10:00,30.663600095316042,10.557286051787623,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 01:20:00,30.65713745255514,10.556189570456947,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 01:30:00,30.650729737485396,10.55509579675254,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 01:40:00,30.64435773014837,10.554003753523263,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 01:50:00,30.638049407292666,10.55291296639977,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 02:00:00,30.63178687346871,10.551823497126865,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 02:10:00,30.625526957063517,10.55073563587587,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 02:20:00,30.619232195297148,10.549649298314582,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 02:30:00,30.612893258354912,10.548564234703948,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 02:40:00,30.60651771971291,10.547481071824528,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 02:50:00,30.600086399881064,10.54639994114026,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 03:00:00,30.59363874606673,10.545320474564289,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 03:10:00,30.587211351048698,10.544241539999529,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 03:20:00,30.580831008693384,10.543162580928655,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 03:30:00,30.574497843423416,10.54208368047042,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 03:40:00,30.568226207989564,10.541004645193121,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 03:50:00,30.56199676725126,10.5399253943953,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 04:00:00,30.555793633724956,10.538845951409815,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 04:10:00,30.549613382944692,10.53776593775655,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 04:20:00,30.54345437530782,10.536685331831302,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 04:30:00,30.53732852074442,10.535604294101416,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 04:40:00,30.531243561121677,10.534523790186704,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 04:50:00,30.525200120187485,10.533444189171915,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 05:00:00,30.5191935725349,10.532363175465575,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 05:10:00,30.513218518762994,10.531278113765628,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 05:20:00,30.507271879322058,10.530188724530872,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 05:30:00,30.501351226088158,10.529095318324492,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 05:40:00,30.49545368575928,10.527997737563908,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 05:50:00,30.489575748430553,10.5268960077317,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 06:00:00,30.483712956193724,10.525790322618315,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 06:10:00,30.47786065489452,10.52468115837044,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 06:20:00,30.472013904776635,10.523569125330528,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 06:30:00,30.466166920080845,10.522454593391165,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 06:40:00,30.460312873711274,10.52133756999475,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 06:50:00,30.454444422490425,10.520218232059914,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 07:00:00,30.448554289886914,10.519096941663616,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 07:10:00,30.44263521593311,10.517974116302849,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 07:20:00,30.436679172528137,10.516849815249836,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 07:30:00,30.43067692109611,10.51572413465308,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 07:40:00,30.42461869761424,10.514597598621489,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 07:50:00,30.418494557196077,10.513470510425638,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 08:00:00,30.412294891115994,10.512342950186138,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 08:10:00,30.406008013089224,10.511212248140415,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 08:20:00,30.399626712657454,10.510077757980458,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 08:30:00,30.39315543143796,10.508940423876128,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 08:40:00,30.38661653305276,10.50780208030679,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 08:50:00,30.38004472765293,10.506663662842515,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 09:00:00,30.373468619624287,10.50552521704829,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 09:10:00,30.36689377455075,10.504384589356471,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 09:20:00,30.360318867018155,10.503239756245629,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 09:30:00,30.353743863524315,10.502090078757016,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 09:40:00,30.347174321396402,10.500939371877227,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 09:50:00,30.340609076579174,10.499788344251789,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 10:00:00,30.334041144485266,10.498634196685359,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 10:10:00,30.32750927009773,10.497491024753549,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 10:20:00,30.32103158551336,10.49636740927516,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 10:30:00,30.314597585754978,10.49525996970394,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 10:40:00,30.30818838955393,10.494158442436332,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 10:50:00,30.30179781761048,10.493057986209484,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 11:00:00,30.295429520306865,10.491960203613967,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 11:10:00,30.289077989695347,10.490862682126966,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 11:20:00,30.282741267582846,10.489764180247882,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 11:30:00,30.276421954151793,10.48866565706408,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 11:40:00,30.270121216860012,10.487567175401757,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 11:50:00,30.26384003686333,10.486469055593075,8.008773244000007e-07,2.6748628999999963e-06
2024-09-15 12:00:00,30.257579380779536,10.48537194354028,8.008773244000007e-07,2.6748628999999963e-06
