# OPTIMALIZATION LOG --- SUBSET FINETUNING MULTISTAGE (L-BFGS-B) --- 2026-03-12 12:11:53
# CALIBRATED VARS: ['b1_org', 'b1_min', 'b3_org', 'albedo', 'alpha_org', 'n_org', 'alpha_min', 'n_min']
call_id,timestamp,error,error_heat,error_moist,b1_org[W/(m.K)],b2_org[W/(m.K)],b3_org[W/(m.K)],b1_min[W/(m.K)],b2_min[W/(m.K)],b3_min[W/(m.K)],albedo[-],alpha_org[1/m],n_org[-],K_org[m/s],alpha_min[1/m],n_min[-],K_min[m/s],S_max[m/s]
30,2026-03-12 12:31:23,0.71169835,0.59642142,0.38832464,0.086725724,0.872773,0.41955202,0.067585362,0.854659,1.4491847,0.11157653,3.4663836,3.7792239,5.49161e-05,1.3006338,1.3944506,0.000183719,1.79521e-08
32,2026-03-12 12:31:23,0.71293485,0.60122483,0.38315114,0.087934424,0.872773,0.41731077,0.067457399,0.854659,1.4491847,0.11065421,3.4532463,3.8005059,5.49161e-05,1.3023891,1.3987237,0.000183719,1.79521e-08
29,2026-03-12 12:31:24,0.73890956,0.60271237,0.4274636,0.087464124,0.872773,0.42080059,0.067492982,0.854659,1.4491847,0.11095301,3.4316569,3.787783,5.49161e-05,1.3008284,1.3809385,0.000183719,1.79521e-08
24,2026-03-12 12:31:24,0.7034764,0.56140923,0.42390886,0.087552525,0.872773,0.41999283,0.068139216,0.854659,1.4491847,0.11070437,3.4307349,3.7834437,5.49161e-05,1.3000372,1.3882822,0.000183719,1.79521e-08
28,2026-03-12 12:31:26,0.68709182,0.57757575,0.37215778,0.08763596,0.872773,0.41652046,0.067650148,0.854659,1.4491847,0.11004511,3.4959084,3.8007282,5.49161e-05,1.3034077,1.3986355,0.000183719,1.79521e-08
36,2026-03-12 12:40:49,0.70207145,0.58446207,0.38898381,0.087013081,0.872773,0.4184563,0.068017185,0.854659,1.4491847,0.11044991,3.4392076,3.7863976,5.49161e-05,1.3001218,1.3955502,0.000183719,1.79521e-08
34,2026-03-12 12:40:49,0.69263347,0.56387213,0.40223046,0.087412574,0.872773,0.41588331,0.068504588,0.854659,1.4491847,0.11143281,3.4934002,3.7772165,5.49161e-05,1.3052357,1.4017619,0.000183719,1.79521e-08
38,2026-03-12 12:40:54,0.69993984,0.56553726,0.41241167,0.086667808,0.872773,0.41912696,0.067882759,0.854659,1.4491847,0.11208876,3.483483,3.8126923,5.49161e-05,1.3016083,1.3832393,0.000183719,1.79521e-08
37,2026-03-12 12:40:54,0.72097075,0.61193986,0.38121966,0.087803404,0.872773,0.41698101,0.068013327,0.854659,1.4491847,0.11012612,3.4412941,3.802107,5.49161e-05,1.3036802,1.4038311,0.000183719,1.79521e-08
39,2026-03-12 12:40:55,0.67500251,0.55287553,0.38724286,0.087795672,0.872773,0.4190304,0.068546739,0.854659,1.4491847,0.11157886,3.4361493,3.8242737,5.49161e-05,1.3037929,1.3987839,0.000183719,1.79521e-08
42,2026-03-12 12:40:56,0.68281139,0.56973391,0.37634381,0.086978383,0.872773,0.42020798,0.067618657,0.854659,1.4491847,0.11193283,3.4934378,3.8048659,5.49161e-05,1.3015305,1.3943679,0.000183719,1.79521e-08
41,2026-03-12 12:40:58,0.74455507,0.6258317,0.40335708,0.087604198,0.872773,0.41875776,0.068486061,0.854659,1.4491847,0.1103999,3.4300428,3.7571784,5.49161e-05,1.303526,1.3897662,0.000183719,1.79521e-08
33,2026-03-12 12:40:58,0.72016307,0.62673317,0.35473988,0.087075927,0.872773,0.41608329,0.067538665,0.854659,1.4491847,0.11216686,3.5065097,3.8033691,5.49161e-05,1.3003892,1.4038775,0.000183719,1.79521e-08
46,2026-03-12 12:40:59,0.73890775,0.60273352,0.42743066,0.087464114,0.872773,0.4208006,0.067492982,0.854659,1.4491847,0.11095301,3.4316569,3.787783,5.49161e-05,1.3008284,1.3809385,0.000183719,1.79521e-08
44,2026-03-12 12:40:59,0.71171416,0.59644462,0.388318,0.086725714,0.872773,0.41955203,0.067585362,0.854659,1.4491847,0.11157653,3.4663836,3.7792239,5.49161e-05,1.3006338,1.3944506,0.000183719,1.79521e-08
45,2026-03-12 12:41:00,0.71289838,0.60112971,0.38323254,0.087934414,0.872773,0.41731078,0.067457399,0.854659,1.4491847,0.11065421,3.4532463,3.8005059,5.49161e-05,1.3023891,1.3987237,0.000183719,1.79521e-08
43,2026-03-12 12:41:01,0.70565139,0.58565062,0.39364609,0.087245503,0.872773,0.42012006,0.067568327,0.854659,1.4491847,0.11028333,3.4856111,3.7860484,5.49161e-05,1.3024455,1.3981979,0.000183719,1.79521e-08
40,2026-03-12 12:41:02,0.70696447,0.57957394,0.40483677,0.087804045,0.872773,0.42136316,0.067989697,0.854659,1.4491847,0.11063389,3.4363386,3.8187414,5.49161e-05,1.3016932,1.3825474,0.000183719,1.79521e-08
