# campaign: 2024-09-08 00:00:00+00:00 2024-09-30 00:00:00+00:00
# time[s] T_n8cm[˚C] T_n15cm[˚C] T_n23cm[˚C] theta_n8cm[-] theta_n23cm[-]
34800.0 20.22685185185185 20.22685185185185 19.166666666666668 0.11583366607652706 0.09884988135633872
35400.0 20.40509259259259 20.40509259259259 19.291666666666668 0.11585958514053375 0.09884988135633872
36000.0 20.583333333333332 20.583333333333332 19.416666666666668 0.11588550420454043 0.09884988135633872
36600.0 20.819444444444443 20.819444444444443 19.52777777777778 0.1159891804605671 0.09879976118743429
37200.0 21.055555555555557 21.055555555555557 19.63888888888889 0.11609285671659378 0.09874964101852984
37800.0 21.291666666666668 21.291666666666668 19.75 0.11619653297262045 0.09869952084962541
38400.0 21.44212962962963 21.44212962962963 19.89351851851852 0.11624837110063378 0.09869952084962541
39000.0 21.592592592592595 21.592592592592595 20.037037037037038 0.1163002092286471 0.09869952084962541
39600.0 21.743055555555557 21.743055555555557 20.180555555555557 0.11635204735666044 0.09869952084962541
40200.0 21.842592592592595 21.842592592592595 20.20138888888889 0.11640388548467376 0.09869952084962541
40800.0 21.94212962962963 21.94212962962963 20.222222222222225 0.11645572361268706 0.09869952084962541
41400.0 22.041666666666668 22.041666666666668 20.243055555555557 0.11650756174070039 0.09869952084962541
